input_artist_name,candidate_rank,matched_name,mbid,musicbrainz_country,type,disambiguation,score,match_status,notes,source_name,source_wikidata_id,source_origin_country,source_birth_place,source_current_residence,source_wiki_url
Aida Garifullina,10,Aida,7d21f32c-c1fd-46de-bcf2-cd852fc5a946,,,handpan player,36,candidate,Returned by MusicBrainz search.,Aida Garifullina,Q13203005,Russia,Kazan,Austria,https://en.wikipedia.org/wiki/Aida_Garifullina
Lyudmila Petrushevskaya,1,Lyudmila Malian,0c29503f-2600-4d1e-a615-604609c5034f,,Person,,100,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,2,Lyudmila Lakisova,2f64985b-1473-465a-ab3c-7b943a696c4d,,Person,pianist,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,3,Lyudmila Kerekesha,9441c43c-100b-4908-a0a8-402f2a7ce863,,Person,,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,4,Lyudmila Hadzhieva,664ce8f3-d48e-4dc8-8a20-cbb5e14c980b,,Person,,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,5,Lyudmila Kanunnikova,1e18f295-a48a-4431-88d8-ce49ecda7921,,Person,Russian mezzo-soprano,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,6,Lyudmila Mikhailova,dcff8383-075b-41f2-8209-eb4bc8738fa2,,Person,Soprano,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,7,Lyudmila Kojourina,cf62436b-9992-4052-904a-c33be585f48a,,Person,designer,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,8,Lyudmila Korabelnikova,376c300f-ab02-4efd-b5cb-d2504fbbf3d5,,Person,,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,9,Lyudmila Dmitrieva,0ddfd0e4-f43b-49fc-99a9-adadbcb3d94c,,,,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Lyudmila Petrushevskaya,10,Lyudmila Talikova,fab1a8a3-822a-47e9-9647-80a9a31f66cc,RU,Person,opera director,99,candidate,Returned by MusicBrainz search.,Lyudmila Petrushevskaya,Q183382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Petrushevskaya
Alisa Freindlich,1,Алиса Фрейндлих,78d4a8c6-c533-4257-ad43-38c211a4a927,RU,Person,,100,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,2,Алиса,a1f0bd3b-6977-4ab2-8d5c-2464bada895d,RU,Group,Russian hard rock band lead by K. Kinchev,84,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,3,Alisa,4a27caf1-5a9e-42f8-ac44-ac3065b7c2bb,JP,Person,"Melbourne University Arts student, singer in Japan",77,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,4,Alisa,cc3dc619-55f7-4e8e-87f0-a4c143a2026b,,Group,Serbian and former Yugoslav pop rock band from Belgrade,76,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,5,Alisa,297e85e1-271b-4dab-a683-161a9bf87d85,,Person,"Russian born, London based songstress",75,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,6,ALISA,3241ff8b-4579-4659-984d-ed6343d6f0fe,,Person,Girl in the mirror,75,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,7,ALISA,b7f63f30-0a8e-4202-8b23-2b052754fa28,JP,Person,featured by Kreayshawn on Hey Ricky,75,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,8,Alisa,9c3d73e8-5e31-44ef-9712-579a1b84411d,,,Alisa Wood,74,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,9,Alisa Jones,1e61a0d2-1942-4a55-ae3f-9034fb6ab932,US,Person,US hammered dulcimer player,74,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Alisa Freindlich,10,Alisa,8a58dd14-e4c2-4401-a6ff-750511d31d5c,RU,Person,Alisa Troshenkova,74,candidate,Returned by MusicBrainz search.,Alisa Freindlich,Q271630,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Alisa_Freindlich
Aleksandr Abdulov,1,Александр Абдулов,9af76f3d-30bc-4e12-a53c-2571c77bfc21,RU,Person,Russian film and stage actor,100,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,2,Всеволод Абдулов,8e966405-69ff-41a3-bbd8-740c7867943f,SU,Person,,74,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,3,Aleksandr Snizhko,9393dc63-4c54-4164-bd74-4d0b3fd3ec1c,,Person,,72,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,4,Александр Константинович Глазунов,5a0988a4-695c-4bff-bc68-4f312427495e,RU,Person,"Russian composer, 1865–1936",71,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,5,Александр Николаевич Скрябин,a4eba7b5-aceb-4acf-b297-3c0a3cd42757,RU,Person,pianist and composer,71,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,6,Aleksandr Zhelanov,716cf93e-5664-4e03-92dc-ad1119507037,RU,Person,Downtempo artist,71,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,7,Aleksandr Tsiboulski,9e226a60-141c-4c28-856e-3ba76b496139,AU,Person,Australian classical guitarist,70,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,8,Aleksandr Stroganov,7a275e14-c487-4154-906b-2ac621322e03,,Person,production music,70,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,9,Aleksandr Khilko,195cca2c-34e8-442e-a0f1-235d9660c162,,Person,Wargaming composer,70,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Aleksandr Abdulov,10,Aleksandr Stroganov,cec63d73-ba35-4685-8e0c-62d6338a52b0,,Person,DJ & producer,70,candidate,Returned by MusicBrainz search.,Aleksandr Abdulov,Q461085,Russia,Tobolsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Abdulov
Lyudmila Zykina,1,Татьяна Зыкина,3e00febf-61ac-4609-9769-8d5856148970,RU,Person,,100,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,2,Людмила Зыкина,a2661379-2b99-473c-829f-c3450a65e635,RU,Person,,99,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,3,Lyudmila Malian,0c29503f-2600-4d1e-a615-604609c5034f,,Person,,96,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,4,Lyudmila Lakisova,2f64985b-1473-465a-ab3c-7b943a696c4d,,Person,pianist,96,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,5,Lyudmila Kerekesha,9441c43c-100b-4908-a0a8-402f2a7ce863,,Person,,96,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,6,Lyudmila Hadzhieva,664ce8f3-d48e-4dc8-8a20-cbb5e14c980b,,Person,,96,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,7,Lyudmila Kanunnikova,1e18f295-a48a-4431-88d8-ce49ecda7921,,Person,Russian mezzo-soprano,95,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,8,Lyudmila Mikhailova,dcff8383-075b-41f2-8209-eb4bc8738fa2,,Person,Soprano,95,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,9,Lyudmila Kojourina,cf62436b-9992-4052-904a-c33be585f48a,,Person,designer,95,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Lyudmila Zykina,10,Lyudmila Dmitrieva,0ddfd0e4-f43b-49fc-99a9-adadbcb3d94c,,,,95,candidate,Returned by MusicBrainz search.,Lyudmila Zykina,Q466546,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Lyudmila_Zykina
Ekaterina Ponamareva,1,Ekaterina,103dc54b-4266-490a-a443-4956d5ee028a,,,,100,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,2,Ekaterina Dershavina,c5f76b30-f730-4875-8227-47ae8ed5fe44,RU,Person,,96,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,3,Ekaterina Donchenko,1ab96da8-c88c-4dde-b2d4-c77a06a8ea98,,Person,pianist,93,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,4,Ekaterina Levental,a7c86be6-2a27-4023-99b9-c867c8c6d9a8,,Person,mezzo-soprano,92,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,5,Ekaterina Shelehova,20b6c769-447e-48b3-8fe2-e2f71657b2d6,CA,Person,,92,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,6,Halgrath,7dbfeffb-ccb8-44eb-abe4-4ec3fc96593b,RU,Person,Agratha Mirrait,90,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,7,Ekaterina Tolkishevskaya,8fb47002-b28b-42dd-99e2-6225d547bfd9,,Person,production music,89,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,8,Ekaterina Litvintseva,20ed2f22-d67d-4c0d-912a-9cb37468d325,RU,Person,pianist,89,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,9,Ekaterina Antonenko,107c1ba3-2165-4920-8637-c5183363eb92,,,,88,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Ekaterina Ponamareva,10,Katya Apekisheva,e76adfb3-79cc-4e05-86dc-be257122315d,GB,Person,pianist,88,candidate,Returned by MusicBrainz search.,Ekaterina Ponamareva,Q1623076,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Oxana_Fedorova
Hilarion (Alfeyev),1,Metropolitan Hilarion Alfeyev,5f6d0a2e-34a5-4372-8aac-be8180023cdf,RU,Person,,100,candidate,Returned by MusicBrainz search.,Hilarion (Alfeyev),Q311928,Russia,Moscow,Hungary,https://en.wikipedia.org/wiki/Hilarion_Alfeyev
Hilarion (Alfeyev),2,Hilarion Nguema,3293886a-af9f-41e6-9a66-e833ddfe2710,GA,Person,Gabon,39,candidate,Returned by MusicBrainz search.,Hilarion (Alfeyev),Q311928,Russia,Moscow,Hungary,https://en.wikipedia.org/wiki/Hilarion_Alfeyev
Hilarion (Alfeyev),3,Hilarion Thans,8d56f5e4-5439-44dd-b8e2-c9b451ab26b5,BE,Person,Belgian/Flemish 20th century Franciscan & poet,38,candidate,Returned by MusicBrainz search.,Hilarion (Alfeyev),Q311928,Russia,Moscow,Hungary,https://en.wikipedia.org/wiki/Hilarion_Alfeyev
Hilarion (Alfeyev),4,Hilario Durán,bfc118f9-8cb9-4344-92de-c6c1a24c2f69,CU,Person,,37,candidate,Returned by MusicBrainz search.,Hilarion (Alfeyev),Q311928,Russia,Moscow,Hungary,https://en.wikipedia.org/wiki/Hilarion_Alfeyev
Hilarion (Alfeyev),5,Hilarión Eslava,05b9a604-4bea-4380-ae7d-2395c08cef94,ES,Person,,36,candidate,Returned by MusicBrainz search.,Hilarion (Alfeyev),Q311928,Russia,Moscow,Hungary,https://en.wikipedia.org/wiki/Hilarion_Alfeyev
Hilarion (Alfeyev),6,Guy Pedersen,4a31e287-5911-44c8-9994-914c38effe65,FR,Person,,34,candidate,Returned by MusicBrainz search.,Hilarion (Alfeyev),Q311928,Russia,Moscow,Hungary,https://en.wikipedia.org/wiki/Hilarion_Alfeyev
Hilarion (Alfeyev),7,Alberto Acuña,7bc11b38-6287-4a60-aae1-be17e0a44142,AR,Person,"tango singer, guitarist, lyricist and composer",32,candidate,Returned by MusicBrainz search.,Hilarion (Alfeyev),Q311928,Russia,Moscow,Hungary,https://en.wikipedia.org/wiki/Hilarion_Alfeyev
Chingiz Mustafayev,1,Chingiz,51e1eb35-7ed6-48e0-8793-4b4b981e0dec,AZ,Person,Azerbaijani singer Chingiz Mustafayev,100,candidate,Returned by MusicBrainz search.,Chingiz Mustafayev,Q31310079,Russia,Moscow,Azerbaijan,https://en.wikipedia.org/wiki/Chingiz_Mustafayev_(singer)
Chingiz Mustafayev,2,Rüstem Mustafayev,d342aadc-8b11-4193-ab9c-1a90a952f568,TR,Person,,37,candidate,Returned by MusicBrainz search.,Chingiz Mustafayev,Q31310079,Russia,Moscow,Azerbaijan,https://en.wikipedia.org/wiki/Chingiz_Mustafayev_(singer)
Chingiz Mustafayev,3,Chingiz Sadykhov,957bc649-91e0-48db-8d72-be1a2a08d5dd,AZ,Person,,36,candidate,Returned by MusicBrainz search.,Chingiz Mustafayev,Q31310079,Russia,Moscow,Azerbaijan,https://en.wikipedia.org/wiki/Chingiz_Mustafayev_(singer)
Chingiz Mustafayev,4,Chingiz Osmanov,4314277d-cfce-4aa7-83ca-02de14a686c4,RU,Person,violinist,35,candidate,Returned by MusicBrainz search.,Chingiz Mustafayev,Q31310079,Russia,Moscow,Azerbaijan,https://en.wikipedia.org/wiki/Chingiz_Mustafayev_(singer)
Chingiz Mustafayev,5,Chingiz Kam,5fa8745a-f902-4aeb-8eaa-567b2d5dcd03,,Person,"tuvan throat singer, shaman",35,candidate,Returned by MusicBrainz search.,Chingiz Mustafayev,Q31310079,Russia,Moscow,Azerbaijan,https://en.wikipedia.org/wiki/Chingiz_Mustafayev_(singer)
Chingiz Mustafayev,6,Karim Ali Chingizidov,c002ae1b-9243-4d16-8541-d4faac125704,,Person,,22,candidate,Returned by MusicBrainz search.,Chingiz Mustafayev,Q31310079,Russia,Moscow,Azerbaijan,https://en.wikipedia.org/wiki/Chingiz_Mustafayev_(singer)
Jeanna Friske,1,Жанна Фриске,215d5d02-c70f-42ee-a370-f8e888c3f546,RU,Person,,100,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,2,Friske,4843e549-969b-4b52-80c0-9cebafff90a9,,Person,,51,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,3,Jeanna Marie,6d3d8aee-d3df-40a3-beca-f4d3f65490b1,,Person,,39,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,4,Jeanna Krater,cc20b643-eacc-42f9-8a0a-fd4c9ba6ffbb,,Person,,38,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,5,Jeanna Love,adafaf6f-8e3b-4fb8-bc70-51c132022f28,,Person,,38,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,6,Jeanna Oterdahl,5dae89e5-2e14-4873-b700-e6cedd09832f,SE,Person,,38,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,7,Jeanna Salzer,ddefbb37-eeca-4bef-990b-b29db6678147,US,Person,,38,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,8,Jeanna Åkerman,577a8399-3ec1-4bf7-af04-83b964115ef0,,Person,,38,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,9,Jeanna Criscitiello,d40dd8fc-af41-47e8-9c1e-d0ead04b9c68,BE,Person,USA / Belgian artist,38,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Jeanna Friske,10,Den Friske Pose,3a11ef4b-f15f-4b6d-9f22-9840b0bc41c6,DK,Group,,37,candidate,Returned by MusicBrainz search.,Jeanna Friske,Q241382,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Jeanna_Friske
Maxim Galkin,1,Максим Галкин,9709cc58-f4cc-4196-b100-6a547abe6e08,RU,Person,,100,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,2,Galkin,eaefab5f-003f-45c6-8c3d-84836636f606,,Person,,59,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,3,Maxim,86ea8a04-8700-4054-9886-4edd5a73bdba,DE,Person,German reggae singer,54,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,4,Maxim,03ea7e10-0b02-4437-8846-82ab2335e057,GB,Person,English singer‐songwriter and MC,54,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,5,Yuriy Galkin,ca41679e-e53f-4793-b2c5-65f3eb049193,,Person,,52,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,6,Marcos Galkin,36802e48-29b3-44c0-8a54-2898fdfffce3,,Person,,51,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,7,Zach Galkin,2421763b-647a-4b05-9bca-60829fd86125,,Person,Lethargy,51,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,8,Jonathan Galkin,cf01a5d7-7acb-4494-89e8-af9cbbfdb7dd,,Person,,51,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,9,Maxim Turbulenc,f1f1dc2c-5b30-494a-af9f-7dd3e5c66aa3,CZ,Group,,51,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Maxim Galkin,10,Maxim,3dcf3600-7c73-40ce-b626-165c549aa916,DE,Group,German trance duo (Jens Lissat & Ramon Zenker),49,candidate,Returned by MusicBrainz search.,Maxim Galkin,Q559485,Russia,Naro-Fominsky district,Russia,https://en.wikipedia.org/wiki/Maxim_Galkin
Boris Grebenshchikov,1,Борис Гребенщиков,2fccd72c-a3ba-4ca6-a89b-4024358c4f78,RU,Person,,100,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,2,Boris,57652bf8-cfe8-42e7-b9a7-5572a7080d8d,JP,Group,Japanese experimental doom/sludge/drone/psych/metal band,59,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,3,Artem Grebenshchikov,f6892b7f-f07e-4699-ad81-2da03ae125d7,,Person,,55,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,4,Boris Brejcha,ae0d1794-c9d3-4436-94fc-ceff6130da2c,DE,Person,,51,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,5,Boris S.G,4f362749-5404-4e83-a0aa-058ac6e0b951,BY,Person,Progressive Electronic/Berlin School,51,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,6,Boris Aljinovic,90d29c6d-b1f7-49ab-96e2-d47ab0dada4b,DE,Person,German actor and voice actor,50,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,7,Boris,b46277a8-5982-4340-a5a3-4e883d6103a8,FR,Person,French euro house artist,50,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,8,Boris Nonte,5d77ab20-ee31-4735-a324-6d50c3ac8715,US,Person,"production music composer, BMI",50,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,9,Boris Vian,831094a1-8295-459d-bc64-ed25e6cc1192,FR,Person,,49,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Grebenshchikov,10,Boris Gardiner,ae15e0d3-3d92-4fd5-b232-f3c270416c0b,JM,Person,,49,candidate,Returned by MusicBrainz search.,Boris Grebenshchikov,Q542101,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Grebenshchikov
Boris Asafyev,1,Борис Асафьев,bfa300fc-b0a3-41b9-8788-b700c1162465,RU,Person,,100,candidate,Returned by MusicBrainz search.,Boris Asafyev,Q325032,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Boris_Asafyev
Boris Asafyev,2,Boris,57652bf8-cfe8-42e7-b9a7-5572a7080d8d,JP,Group,Japanese experimental doom/sludge/drone/psych/metal band,90,candidate,Returned by MusicBrainz search.,Boris Asafyev,Q325032,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Boris_Asafyev
Boris Asafyev,3,Boris Brejcha,ae0d1794-c9d3-4436-94fc-ceff6130da2c,DE,Person,,78,candidate,Returned by MusicBrainz search.,Boris Asafyev,Q325032,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Boris_Asafyev
Boris Asafyev,4,Boris S.G,4f362749-5404-4e83-a0aa-058ac6e0b951,BY,Person,Progressive Electronic/Berlin School,78,candidate,Returned by MusicBrainz search.,Boris Asafyev,Q325032,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Boris_Asafyev
