wikidata_id,name,origin_country,month,views
Q18533426,Viktor Scholz,Russia,2022-05,47
Q18533426,Viktor Scholz,Russia,2022-06,32
Q18533426,Viktor Scholz,Russia,2022-07,46
Q18533426,Viktor Scholz,Russia,2022-08,150
Q18533426,Viktor Scholz,Russia,2022-09,43
Q18533426,Viktor Scholz,Russia,2022-10,29
Q18533426,Viktor Scholz,Russia,2022-11,28
Q18533426,Viktor Scholz,Russia,2022-12,32
Q18533426,Viktor Scholz,Russia,2023-01,32
Q18533426,Viktor Scholz,Russia,2023-02,19
Q18533426,Viktor Scholz,Russia,2023-03,27
Q18533426,Viktor Scholz,Russia,2023-04,973
Q18533426,Viktor Scholz,Russia,2023-05,500
Q18533426,Viktor Scholz,Russia,2023-06,74
Q18533426,Viktor Scholz,Russia,2023-07,51
Q18533426,Viktor Scholz,Russia,2023-08,47
Q18533426,Viktor Scholz,Russia,2023-09,62
Q18533426,Viktor Scholz,Russia,2023-10,46
Q18533426,Viktor Scholz,Russia,2023-11,62
Q18533426,Viktor Scholz,Russia,2023-12,58
Q4188790,Lyubov Zakharchenko,Russia,2021-01,98
Q4188790,Lyubov Zakharchenko,Russia,2021-02,51
Q4188790,Lyubov Zakharchenko,Russia,2021-03,59
Q4188790,Lyubov Zakharchenko,Russia,2021-04,73
Q4188790,Lyubov Zakharchenko,Russia,2021-05,52
Q4188790,Lyubov Zakharchenko,Russia,2021-06,52
Q4188790,Lyubov Zakharchenko,Russia,2021-07,67
Q4188790,Lyubov Zakharchenko,Russia,2021-08,57
Q4188790,Lyubov Zakharchenko,Russia,2021-09,67
Q4188790,Lyubov Zakharchenko,Russia,2021-10,47
Q4188790,Lyubov Zakharchenko,Russia,2021-11,55
Q4188790,Lyubov Zakharchenko,Russia,2021-12,44
Q4188790,Lyubov Zakharchenko,Russia,2022-01,92
Q4188790,Lyubov Zakharchenko,Russia,2022-02,47
Q4188790,Lyubov Zakharchenko,Russia,2022-03,59
Q4188790,Lyubov Zakharchenko,Russia,2022-04,69
Q4188790,Lyubov Zakharchenko,Russia,2022-05,72
Q4188790,Lyubov Zakharchenko,Russia,2022-06,65
Q4188790,Lyubov Zakharchenko,Russia,2022-07,62
Q4188790,Lyubov Zakharchenko,Russia,2022-08,79
Q4188790,Lyubov Zakharchenko,Russia,2022-09,65
Q4188790,Lyubov Zakharchenko,Russia,2022-10,140
Q4188790,Lyubov Zakharchenko,Russia,2022-11,51
Q4188790,Lyubov Zakharchenko,Russia,2022-12,62
Q4188790,Lyubov Zakharchenko,Russia,2023-01,61
Q4188790,Lyubov Zakharchenko,Russia,2023-02,31
Q4188790,Lyubov Zakharchenko,Russia,2023-03,53
Q4188790,Lyubov Zakharchenko,Russia,2023-04,107
Q4188790,Lyubov Zakharchenko,Russia,2023-05,59
Q4188790,Lyubov Zakharchenko,Russia,2023-06,45
Q4188790,Lyubov Zakharchenko,Russia,2023-07,77
Q4188790,Lyubov Zakharchenko,Russia,2023-08,65
Q4188790,Lyubov Zakharchenko,Russia,2023-09,36
Q4188790,Lyubov Zakharchenko,Russia,2023-10,59
Q4188790,Lyubov Zakharchenko,Russia,2023-11,73
Q4188790,Lyubov Zakharchenko,Russia,2023-12,66
Q3571367,Yakov Kasman,Russia,2021-01,150
Q3571367,Yakov Kasman,Russia,2021-02,179
Q3571367,Yakov Kasman,Russia,2021-03,144
Q3571367,Yakov Kasman,Russia,2021-04,137
Q3571367,Yakov Kasman,Russia,2021-05,105
Q3571367,Yakov Kasman,Russia,2021-06,121
Q3571367,Yakov Kasman,Russia,2021-07,131
Q3571367,Yakov Kasman,Russia,2021-08,125
Q3571367,Yakov Kasman,Russia,2021-09,121
Q3571367,Yakov Kasman,Russia,2021-10,163
Q3571367,Yakov Kasman,Russia,2021-11,126
Q3571367,Yakov Kasman,Russia,2021-12,110
Q3571367,Yakov Kasman,Russia,2022-01,155
Q3571367,Yakov Kasman,Russia,2022-02,162
Q3571367,Yakov Kasman,Russia,2022-03,170
Q3571367,Yakov Kasman,Russia,2022-04,182
Q3571367,Yakov Kasman,Russia,2022-05,218
Q3571367,Yakov Kasman,Russia,2022-06,252
Q3571367,Yakov Kasman,Russia,2022-07,185
Q3571367,Yakov Kasman,Russia,2022-08,185
Q3571367,Yakov Kasman,Russia,2022-09,169
Q3571367,Yakov Kasman,Russia,2022-10,174
Q3571367,Yakov Kasman,Russia,2022-11,140
Q3571367,Yakov Kasman,Russia,2022-12,158
Q3571367,Yakov Kasman,Russia,2023-01,192
Q3571367,Yakov Kasman,Russia,2023-02,179
Q3571367,Yakov Kasman,Russia,2023-03,171
Q3571367,Yakov Kasman,Russia,2023-04,200
Q3571367,Yakov Kasman,Russia,2023-05,271
Q3571367,Yakov Kasman,Russia,2023-06,225
Q3571367,Yakov Kasman,Russia,2023-07,148
Q3571367,Yakov Kasman,Russia,2023-08,178
Q3571367,Yakov Kasman,Russia,2023-09,151
Q3571367,Yakov Kasman,Russia,2023-10,177
Q3571367,Yakov Kasman,Russia,2023-11,135
Q3571367,Yakov Kasman,Russia,2023-12,133
Q4210394,Sergey Kalugin,Russia,2021-01,161
Q4210394,Sergey Kalugin,Russia,2021-02,138
Q4210394,Sergey Kalugin,Russia,2021-03,125
Q4210394,Sergey Kalugin,Russia,2021-04,144
Q4210394,Sergey Kalugin,Russia,2021-05,148
Q4210394,Sergey Kalugin,Russia,2021-06,108
Q4210394,Sergey Kalugin,Russia,2021-07,125
Q4210394,Sergey Kalugin,Russia,2021-08,190
Q4210394,Sergey Kalugin,Russia,2021-09,133
Q4210394,Sergey Kalugin,Russia,2021-10,120
Q4210394,Sergey Kalugin,Russia,2021-11,131
Q4210394,Sergey Kalugin,Russia,2021-12,130
Q4210394,Sergey Kalugin,Russia,2022-01,137
Q4210394,Sergey Kalugin,Russia,2022-02,176
Q4210394,Sergey Kalugin,Russia,2022-03,181
Q4210394,Sergey Kalugin,Russia,2022-04,229
Q4210394,Sergey Kalugin,Russia,2022-05,176
Q4210394,Sergey Kalugin,Russia,2022-06,169
Q4210394,Sergey Kalugin,Russia,2022-07,137
Q4210394,Sergey Kalugin,Russia,2022-08,132
Q4210394,Sergey Kalugin,Russia,2022-09,113
Q4210394,Sergey Kalugin,Russia,2022-10,187
Q4210394,Sergey Kalugin,Russia,2022-11,136
Q4210394,Sergey Kalugin,Russia,2022-12,147
Q4210394,Sergey Kalugin,Russia,2023-01,196
Q4210394,Sergey Kalugin,Russia,2023-02,106
Q4210394,Sergey Kalugin,Russia,2023-03,185
Q4210394,Sergey Kalugin,Russia,2023-04,173
Q4210394,Sergey Kalugin,Russia,2023-05,207
Q4210394,Sergey Kalugin,Russia,2023-06,184
Q4210394,Sergey Kalugin,Russia,2023-07,213
Q4210394,Sergey Kalugin,Russia,2023-08,163
Q4210394,Sergey Kalugin,Russia,2023-09,171
Q4210394,Sergey Kalugin,Russia,2023-10,188
Q4210394,Sergey Kalugin,Russia,2023-11,163
Q4210394,Sergey Kalugin,Russia,2023-12,174
Q3388951,Pyotr Dranga,Russia,2021-01,187
Q3388951,Pyotr Dranga,Russia,2021-02,146
Q3388951,Pyotr Dranga,Russia,2021-03,167
Q3388951,Pyotr Dranga,Russia,2021-04,194
Q3388951,Pyotr Dranga,Russia,2021-05,158
Q3388951,Pyotr Dranga,Russia,2021-06,140
Q3388951,Pyotr Dranga,Russia,2021-07,140
Q3388951,Pyotr Dranga,Russia,2021-08,135
Q3388951,Pyotr Dranga,Russia,2021-09,145
Q3388951,Pyotr Dranga,Russia,2021-10,132
Q3388951,Pyotr Dranga,Russia,2021-11,165
Q3388951,Pyotr Dranga,Russia,2021-12,163
Q3388951,Pyotr Dranga,Russia,2022-01,227
Q3388951,Pyotr Dranga,Russia,2022-02,169
Q3388951,Pyotr Dranga,Russia,2022-03,149
Q3388951,Pyotr Dranga,Russia,2022-04,184
Q3388951,Pyotr Dranga,Russia,2022-05,209
Q3388951,Pyotr Dranga,Russia,2022-06,164
Q3388951,Pyotr Dranga,Russia,2022-07,153
Q3388951,Pyotr Dranga,Russia,2022-08,156
Q3388951,Pyotr Dranga,Russia,2022-09,126
Q3388951,Pyotr Dranga,Russia,2022-10,147
Q3388951,Pyotr Dranga,Russia,2022-11,132
Q3388951,Pyotr Dranga,Russia,2022-12,147
Q3388951,Pyotr Dranga,Russia,2023-01,204
Q3388951,Pyotr Dranga,Russia,2023-02,257
Q3388951,Pyotr Dranga,Russia,2023-03,191
Q3388951,Pyotr Dranga,Russia,2023-04,156
Q3388951,Pyotr Dranga,Russia,2023-05,191
Q3388951,Pyotr Dranga,Russia,2023-06,191
Q3388951,Pyotr Dranga,Russia,2023-07,151
Q3388951,Pyotr Dranga,Russia,2023-08,136
Q3388951,Pyotr Dranga,Russia,2023-09,219
Q3388951,Pyotr Dranga,Russia,2023-10,262
Q3388951,Pyotr Dranga,Russia,2023-11,223
Q3388951,Pyotr Dranga,Russia,2023-12,243
Q4059501,Alex Feather Akimov,Russia,2021-01,200
Q4059501,Alex Feather Akimov,Russia,2021-02,145
Q4059501,Alex Feather Akimov,Russia,2021-03,176
Q4059501,Alex Feather Akimov,Russia,2021-04,191
Q4059501,Alex Feather Akimov,Russia,2021-05,199
Q4059501,Alex Feather Akimov,Russia,2021-06,149
Q4059501,Alex Feather Akimov,Russia,2021-07,138
Q4059501,Alex Feather Akimov,Russia,2021-08,170
Q4059501,Alex Feather Akimov,Russia,2021-09,146
Q4059501,Alex Feather Akimov,Russia,2021-10,177
Q4059501,Alex Feather Akimov,Russia,2021-11,158
Q4059501,Alex Feather Akimov,Russia,2021-12,130
Q4059501,Alex Feather Akimov,Russia,2022-01,141
Q4059501,Alex Feather Akimov,Russia,2022-02,168
Q4059501,Alex Feather Akimov,Russia,2022-03,146
Q4059501,Alex Feather Akimov,Russia,2022-04,149
Q4059501,Alex Feather Akimov,Russia,2022-05,298
Q4059501,Alex Feather Akimov,Russia,2022-06,166
Q4059501,Alex Feather Akimov,Russia,2022-07,203
Q4059501,Alex Feather Akimov,Russia,2022-08,199
Q4059501,Alex Feather Akimov,Russia,2022-09,162
Q4059501,Alex Feather Akimov,Russia,2022-10,181
Q4059501,Alex Feather Akimov,Russia,2022-11,189
Q4059501,Alex Feather Akimov,Russia,2022-12,1078
Q4059501,Alex Feather Akimov,Russia,2023-01,172
Q4059501,Alex Feather Akimov,Russia,2023-02,133
Q4059501,Alex Feather Akimov,Russia,2023-03,176
Q4059501,Alex Feather Akimov,Russia,2023-04,158
Q4059501,Alex Feather Akimov,Russia,2023-05,165
Q4059501,Alex Feather Akimov,Russia,2023-06,204
Q4059501,Alex Feather Akimov,Russia,2023-07,157
Q4059501,Alex Feather Akimov,Russia,2023-08,130
Q4059501,Alex Feather Akimov,Russia,2023-09,245
Q4059501,Alex Feather Akimov,Russia,2023-10,228
Q4059501,Alex Feather Akimov,Russia,2023-11,131
Q4059501,Alex Feather Akimov,Russia,2023-12,162
Q60969745,Kizaru,Russia,2021-01,291
Q60969745,Kizaru,Russia,2021-02,273
Q60969745,Kizaru,Russia,2021-03,322
Q60969745,Kizaru,Russia,2021-04,255
Q60969745,Kizaru,Russia,2021-05,331
Q60969745,Kizaru,Russia,2021-06,306
Q60969745,Kizaru,Russia,2021-07,268
Q60969745,Kizaru,Russia,2021-08,274
Q60969745,Kizaru,Russia,2021-09,242
Q60969745,Kizaru,Russia,2021-10,247
Q60969745,Kizaru,Russia,2021-11,254
Q60969745,Kizaru,Russia,2021-12,313
Q60969745,Kizaru,Russia,2022-01,394
Q60969745,Kizaru,Russia,2022-02,184
Q60969745,Kizaru,Russia,2022-03,324
Q60969745,Kizaru,Russia,2022-04,365
Q60969745,Kizaru,Russia,2022-05,367
Q60969745,Kizaru,Russia,2022-06,258
Q60969745,Kizaru,Russia,2022-07,298
Q60969745,Kizaru,Russia,2022-08,256
Q60969745,Kizaru,Russia,2022-09,437
Q60969745,Kizaru,Russia,2022-10,230
Q60969745,Kizaru,Russia,2022-11,374
Q60969745,Kizaru,Russia,2022-12,417
Q60969745,Kizaru,Russia,2023-01,335
Q60969745,Kizaru,Russia,2023-02,559
Q60969745,Kizaru,Russia,2023-03,334
Q60969745,Kizaru,Russia,2023-04,417
Q60969745,Kizaru,Russia,2023-05,598
Q60969745,Kizaru,Russia,2023-06,1447
Q60969745,Kizaru,Russia,2023-07,2568
Q60969745,Kizaru,Russia,2023-08,4065
Q60969745,Kizaru,Russia,2023-09,2224
Q60969745,Kizaru,Russia,2023-10,2010
Q60969745,Kizaru,Russia,2023-11,1935
Q60969745,Kizaru,Russia,2023-12,1911
Q4062196,Yuz Aleshkovsky,Russia,2021-01,383
Q4062196,Yuz Aleshkovsky,Russia,2021-02,279
Q4062196,Yuz Aleshkovsky,Russia,2021-03,230
Q4062196,Yuz Aleshkovsky,Russia,2021-04,319
Q4062196,Yuz Aleshkovsky,Russia,2021-05,268
Q4062196,Yuz Aleshkovsky,Russia,2021-06,242
Q4062196,Yuz Aleshkovsky,Russia,2021-07,289
Q4062196,Yuz Aleshkovsky,Russia,2021-08,244
Q4062196,Yuz Aleshkovsky,Russia,2021-09,287
Q4062196,Yuz Aleshkovsky,Russia,2021-10,242
Q4062196,Yuz Aleshkovsky,Russia,2021-11,284
Q4062196,Yuz Aleshkovsky,Russia,2021-12,284
Q4062196,Yuz Aleshkovsky,Russia,2022-01,350
Q4062196,Yuz Aleshkovsky,Russia,2022-02,325
Q4062196,Yuz Aleshkovsky,Russia,2022-03,7245
Q4062196,Yuz Aleshkovsky,Russia,2022-04,3076
Q4062196,Yuz Aleshkovsky,Russia,2022-05,1168
Q4062196,Yuz Aleshkovsky,Russia,2022-06,526
Q4062196,Yuz Aleshkovsky,Russia,2022-07,441
Q4062196,Yuz Aleshkovsky,Russia,2022-08,516
Q4062196,Yuz Aleshkovsky,Russia,2022-09,533
Q4062196,Yuz Aleshkovsky,Russia,2022-10,440
Q4062196,Yuz Aleshkovsky,Russia,2022-11,453
Q4062196,Yuz Aleshkovsky,Russia,2022-12,376
Q4062196,Yuz Aleshkovsky,Russia,2023-01,365
Q4062196,Yuz Aleshkovsky,Russia,2023-02,318
Q4062196,Yuz Aleshkovsky,Russia,2023-03,426
Q4062196,Yuz Aleshkovsky,Russia,2023-04,305
Q4062196,Yuz Aleshkovsky,Russia,2023-05,307
Q4062196,Yuz Aleshkovsky,Russia,2023-06,274
Q4062196,Yuz Aleshkovsky,Russia,2023-07,306
Q4062196,Yuz Aleshkovsky,Russia,2023-08,366
Q4062196,Yuz Aleshkovsky,Russia,2023-09,335
Q4062196,Yuz Aleshkovsky,Russia,2023-10,356
Q4062196,Yuz Aleshkovsky,Russia,2023-11,338
Q4062196,Yuz Aleshkovsky,Russia,2023-12,295
Q3516038,Tatiana Shebanova,Russia,2021-01,237
Q3516038,Tatiana Shebanova,Russia,2021-02,186
Q3516038,Tatiana Shebanova,Russia,2021-03,229
Q3516038,Tatiana Shebanova,Russia,2021-04,293
Q3516038,Tatiana Shebanova,Russia,2021-05,323
Q3516038,Tatiana Shebanova,Russia,2021-06,246
Q3516038,Tatiana Shebanova,Russia,2021-07,263
Q3516038,Tatiana Shebanova,Russia,2021-08,252
Q3516038,Tatiana Shebanova,Russia,2021-09,262
Q3516038,Tatiana Shebanova,Russia,2021-10,780
Q3516038,Tatiana Shebanova,Russia,2021-11,287
Q3516038,Tatiana Shebanova,Russia,2021-12,220
Q3516038,Tatiana Shebanova,Russia,2022-01,241
Q3516038,Tatiana Shebanova,Russia,2022-02,237
Q3516038,Tatiana Shebanova,Russia,2022-03,231
Q3516038,Tatiana Shebanova,Russia,2022-04,208
Q3516038,Tatiana Shebanova,Russia,2022-05,158
Q3516038,Tatiana Shebanova,Russia,2022-06,171
Q3516038,Tatiana Shebanova,Russia,2022-07,208
Q3516038,Tatiana Shebanova,Russia,2022-08,243
Q3516038,Tatiana Shebanova,Russia,2022-09,154
Q3516038,Tatiana Shebanova,Russia,2022-10,192
Q3516038,Tatiana Shebanova,Russia,2022-11,162
Q3516038,Tatiana Shebanova,Russia,2022-12,203
Q3516038,Tatiana Shebanova,Russia,2023-01,706
Q3516038,Tatiana Shebanova,Russia,2023-02,198
Q3516038,Tatiana Shebanova,Russia,2023-03,231
Q3516038,Tatiana Shebanova,Russia,2023-04,199
Q3516038,Tatiana Shebanova,Russia,2023-05,162
Q3516038,Tatiana Shebanova,Russia,2023-06,209
Q3516038,Tatiana Shebanova,Russia,2023-07,187
Q3516038,Tatiana Shebanova,Russia,2023-08,163
Q3516038,Tatiana Shebanova,Russia,2023-09,189
Q3516038,Tatiana Shebanova,Russia,2023-10,198
Q3516038,Tatiana Shebanova,Russia,2023-11,193
Q3516038,Tatiana Shebanova,Russia,2023-12,184
Q4277625,Vyacheslav Malezhik,Russia,2021-01,129
Q4277625,Vyacheslav Malezhik,Russia,2021-02,132
Q4277625,Vyacheslav Malezhik,Russia,2021-03,110
Q4277625,Vyacheslav Malezhik,Russia,2021-04,165
Q4277625,Vyacheslav Malezhik,Russia,2021-05,288
Q4277625,Vyacheslav Malezhik,Russia,2021-06,102
Q4277625,Vyacheslav Malezhik,Russia,2021-07,90
Q4277625,Vyacheslav Malezhik,Russia,2021-08,162
Q4277625,Vyacheslav Malezhik,Russia,2021-09,91
Q4277625,Vyacheslav Malezhik,Russia,2021-10,107
Q4277625,Vyacheslav Malezhik,Russia,2021-11,93
Q4277625,Vyacheslav Malezhik,Russia,2021-12,128
Q4277625,Vyacheslav Malezhik,Russia,2022-01,117
Q4277625,Vyacheslav Malezhik,Russia,2022-02,136
Q4277625,Vyacheslav Malezhik,Russia,2022-03,126
Q4277625,Vyacheslav Malezhik,Russia,2022-04,146
Q4277625,Vyacheslav Malezhik,Russia,2022-05,160
Q4277625,Vyacheslav Malezhik,Russia,2022-06,128
Q4277625,Vyacheslav Malezhik,Russia,2022-07,139
Q4277625,Vyacheslav Malezhik,Russia,2022-08,138
Q4277625,Vyacheslav Malezhik,Russia,2022-09,142
Q4277625,Vyacheslav Malezhik,Russia,2022-10,223
Q4277625,Vyacheslav Malezhik,Russia,2022-11,426
Q4277625,Vyacheslav Malezhik,Russia,2022-12,283
Q4277625,Vyacheslav Malezhik,Russia,2023-01,170
Q4277625,Vyacheslav Malezhik,Russia,2023-02,219
Q4277625,Vyacheslav Malezhik,Russia,2023-03,189
Q4277625,Vyacheslav Malezhik,Russia,2023-04,178
Q4277625,Vyacheslav Malezhik,Russia,2023-05,123
Q4277625,Vyacheslav Malezhik,Russia,2023-06,139
Q4277625,Vyacheslav Malezhik,Russia,2023-07,154
Q4277625,Vyacheslav Malezhik,Russia,2023-08,148
Q4277625,Vyacheslav Malezhik,Russia,2023-09,165
Q4277625,Vyacheslav Malezhik,Russia,2023-10,156
Q4277625,Vyacheslav Malezhik,Russia,2023-11,152
Q4277625,Vyacheslav Malezhik,Russia,2023-12,166
Q4281952,Vladimir Markin,Russia,2021-01,177
Q4281952,Vladimir Markin,Russia,2021-02,145
Q4281952,Vladimir Markin,Russia,2021-03,127
Q4281952,Vladimir Markin,Russia,2021-04,136
Q4281952,Vladimir Markin,Russia,2021-05,174
Q4281952,Vladimir Markin,Russia,2021-06,184
Q4281952,Vladimir Markin,Russia,2021-07,116
Q4281952,Vladimir Markin,Russia,2021-08,156
Q4281952,Vladimir Markin,Russia,2021-09,146
Q4281952,Vladimir Markin,Russia,2021-10,749
Q4281952,Vladimir Markin,Russia,2021-11,170
Q4281952,Vladimir Markin,Russia,2021-12,161
Q4281952,Vladimir Markin,Russia,2022-01,177
Q4281952,Vladimir Markin,Russia,2022-02,142
Q4281952,Vladimir Markin,Russia,2022-03,138
Q4281952,Vladimir Markin,Russia,2022-04,145
Q4281952,Vladimir Markin,Russia,2022-05,162
Q4281952,Vladimir Markin,Russia,2022-06,166
Q4281952,Vladimir Markin,Russia,2022-07,153
Q4281952,Vladimir Markin,Russia,2022-08,167
Q4281952,Vladimir Markin,Russia,2022-09,165
Q4281952,Vladimir Markin,Russia,2022-10,223
Q4281952,Vladimir Markin,Russia,2022-11,122
Q4281952,Vladimir Markin,Russia,2022-12,121
Q4281952,Vladimir Markin,Russia,2023-01,157
Q4281952,Vladimir Markin,Russia,2023-02,119
Q4281952,Vladimir Markin,Russia,2023-03,138
Q4281952,Vladimir Markin,Russia,2023-04,125
Q4281952,Vladimir Markin,Russia,2023-05,154
Q4281952,Vladimir Markin,Russia,2023-06,138
Q4281952,Vladimir Markin,Russia,2023-07,154
Q4281952,Vladimir Markin,Russia,2023-08,149
Q4281952,Vladimir Markin,Russia,2023-09,173
Q4281952,Vladimir Markin,Russia,2023-10,202
Q4281952,Vladimir Markin,Russia,2023-11,173
Q4281952,Vladimir Markin,Russia,2023-12,263
Q4264597,Igor Lobanov,Russia,2021-01,179
Q4264597,Igor Lobanov,Russia,2021-02,174
Q4264597,Igor Lobanov,Russia,2021-03,172
Q4264597,Igor Lobanov,Russia,2021-04,251
Q4264597,Igor Lobanov,Russia,2021-05,206
Q4264597,Igor Lobanov,Russia,2021-06,194
Q4264597,Igor Lobanov,Russia,2021-07,203
Q4264597,Igor Lobanov,Russia,2021-08,234
Q4264597,Igor Lobanov,Russia,2021-09,219
Q4264597,Igor Lobanov,Russia,2021-10,195
Q4264597,Igor Lobanov,Russia,2021-11,215
Q4264597,Igor Lobanov,Russia,2021-12,123
Q4264597,Igor Lobanov,Russia,2022-01,175
Q4264597,Igor Lobanov,Russia,2022-02,235
Q4264597,Igor Lobanov,Russia,2022-03,196
Q4264597,Igor Lobanov,Russia,2022-04,163
Q4264597,Igor Lobanov,Russia,2022-05,179
Q4264597,Igor Lobanov,Russia,2022-06,147
Q4264597,Igor Lobanov,Russia,2022-07,141
Q4264597,Igor Lobanov,Russia,2022-08,167
Q4264597,Igor Lobanov,Russia,2022-09,185
Q4264597,Igor Lobanov,Russia,2022-10,132
Q4264597,Igor Lobanov,Russia,2022-11,140
Q4264597,Igor Lobanov,Russia,2022-12,140
Q4264597,Igor Lobanov,Russia,2023-01,153
Q4264597,Igor Lobanov,Russia,2023-02,119
Q4264597,Igor Lobanov,Russia,2023-03,150
Q4264597,Igor Lobanov,Russia,2023-04,148
Q4264597,Igor Lobanov,Russia,2023-05,154
Q4264597,Igor Lobanov,Russia,2023-06,179
Q4264597,Igor Lobanov,Russia,2023-07,210
Q4264597,Igor Lobanov,Russia,2023-08,178
Q4264597,Igor Lobanov,Russia,2023-09,202
Q4264597,Igor Lobanov,Russia,2023-10,163
Q4264597,Igor Lobanov,Russia,2023-11,172
Q4264597,Igor Lobanov,Russia,2023-12,141
Q4421947,Alexander F. Sklyar,Russia,2021-01,174
Q4421947,Alexander F. Sklyar,Russia,2021-02,140
Q4421947,Alexander F. Sklyar,Russia,2021-03,133
Q4421947,Alexander F. Sklyar,Russia,2021-04,130
Q4421947,Alexander F. Sklyar,Russia,2021-05,201
Q4421947,Alexander F. Sklyar,Russia,2021-06,173
Q4421947,Alexander F. Sklyar,Russia,2021-07,190
Q4421947,Alexander F. Sklyar,Russia,2021-08,185
Q4421947,Alexander F. Sklyar,Russia,2021-09,153
Q4421947,Alexander F. Sklyar,Russia,2021-10,144
Q4421947,Alexander F. Sklyar,Russia,2021-11,168
Q4421947,Alexander F. Sklyar,Russia,2021-12,238
Q4421947,Alexander F. Sklyar,Russia,2022-01,226
Q4421947,Alexander F. Sklyar,Russia,2022-02,180
Q4421947,Alexander F. Sklyar,Russia,2022-03,291
Q4421947,Alexander F. Sklyar,Russia,2022-04,348
Q4421947,Alexander F. Sklyar,Russia,2022-05,324
Q4421947,Alexander F. Sklyar,Russia,2022-06,265
Q4421947,Alexander F. Sklyar,Russia,2022-07,295
Q4421947,Alexander F. Sklyar,Russia,2022-08,282
Q4421947,Alexander F. Sklyar,Russia,2022-09,251
Q4421947,Alexander F. Sklyar,Russia,2022-10,186
Q4421947,Alexander F. Sklyar,Russia,2022-11,263
Q4421947,Alexander F. Sklyar,Russia,2022-12,221
Q4421947,Alexander F. Sklyar,Russia,2023-01,228
Q4421947,Alexander F. Sklyar,Russia,2023-02,267
Q4421947,Alexander F. Sklyar,Russia,2023-03,226
Q4421947,Alexander F. Sklyar,Russia,2023-04,210
Q4421947,Alexander F. Sklyar,Russia,2023-05,281
Q4421947,Alexander F. Sklyar,Russia,2023-06,233
Q4421947,Alexander F. Sklyar,Russia,2023-07,193
Q4421947,Alexander F. Sklyar,Russia,2023-08,235
Q4421947,Alexander F. Sklyar,Russia,2023-09,281
Q4421947,Alexander F. Sklyar,Russia,2023-10,290
Q4421947,Alexander F. Sklyar,Russia,2023-11,260
Q4421947,Alexander F. Sklyar,Russia,2023-12,225
Q4441223,Stas Namin,Russia,2021-01,949
Q4441223,Stas Namin,Russia,2021-02,1042
Q4441223,Stas Namin,Russia,2021-03,869
Q4441223,Stas Namin,Russia,2021-04,858
Q4441223,Stas Namin,Russia,2021-05,956
Q4441223,Stas Namin,Russia,2021-06,717
Q4441223,Stas Namin,Russia,2021-07,854
Q4441223,Stas Namin,Russia,2021-08,1132
Q4441223,Stas Namin,Russia,2021-09,2511
Q4441223,Stas Namin,Russia,2021-10,1267
Q4441223,Stas Namin,Russia,2021-11,1987
Q4441223,Stas Namin,Russia,2021-12,927
Q4441223,Stas Namin,Russia,2022-01,901
Q4441223,Stas Namin,Russia,2022-02,948
Q4441223,Stas Namin,Russia,2022-03,1180
Q4441223,Stas Namin,Russia,2022-04,796
Q4441223,Stas Namin,Russia,2022-05,851
Q4441223,Stas Namin,Russia,2022-06,785
Q4441223,Stas Namin,Russia,2022-07,761
Q4441223,Stas Namin,Russia,2022-08,888
Q4441223,Stas Namin,Russia,2022-09,742
Q4441223,Stas Namin,Russia,2022-10,1307
Q4441223,Stas Namin,Russia,2022-11,788
Q4441223,Stas Namin,Russia,2022-12,628
Q4441223,Stas Namin,Russia,2023-01,809
Q4441223,Stas Namin,Russia,2023-02,759
Q4441223,Stas Namin,Russia,2023-03,992
Q4441223,Stas Namin,Russia,2023-04,919
Q4441223,Stas Namin,Russia,2023-05,958
Q4441223,Stas Namin,Russia,2023-06,818
Q4441223,Stas Namin,Russia,2023-07,837
Q4441223,Stas Namin,Russia,2023-08,958
Q4441223,Stas Namin,Russia,2023-09,915
Q4441223,Stas Namin,Russia,2023-10,4644
Q4441223,Stas Namin,Russia,2023-11,954
Q4441223,Stas Namin,Russia,2023-12,889
Q4413688,Dmitry Selivanov,Russia,2021-01,301
Q4413688,Dmitry Selivanov,Russia,2021-02,237
Q4413688,Dmitry Selivanov,Russia,2021-03,232
Q4413688,Dmitry Selivanov,Russia,2021-04,345
Q4413688,Dmitry Selivanov,Russia,2021-05,310
Q4413688,Dmitry Selivanov,Russia,2021-06,238
Q4413688,Dmitry Selivanov,Russia,2021-07,204
Q4413688,Dmitry Selivanov,Russia,2021-08,223
Q4413688,Dmitry Selivanov,Russia,2021-09,219
Q4413688,Dmitry Selivanov,Russia,2021-10,194
Q4413688,Dmitry Selivanov,Russia,2021-11,243
Q4413688,Dmitry Selivanov,Russia,2021-12,559
Q4413688,Dmitry Selivanov,Russia,2022-01,414
Q4413688,Dmitry Selivanov,Russia,2022-02,343
Q4413688,Dmitry Selivanov,Russia,2022-03,327
Q4413688,Dmitry Selivanov,Russia,2022-04,485
Q4413688,Dmitry Selivanov,Russia,2022-05,386
Q4413688,Dmitry Selivanov,Russia,2022-06,325
Q4413688,Dmitry Selivanov,Russia,2022-07,345
Q4413688,Dmitry Selivanov,Russia,2022-08,264
Q4413688,Dmitry Selivanov,Russia,2022-09,390
Q4413688,Dmitry Selivanov,Russia,2022-10,222
Q4413688,Dmitry Selivanov,Russia,2022-11,211
Q4413688,Dmitry Selivanov,Russia,2022-12,238
